user_id,rank,exposure,artist,user_country,user_age,user_gender,artist_country,artist_gender,language,popularity_bin
656,6,0.3562071871080222,Weyes Blood,IT,24,m,US,Female,en,high
656,7,0.3333333333333333,Kurt Vile,IT,24,m,US,Male,en,high
656,8,0.31546487678572877,Snail Mail,IT,24,m,US,Female,en,high
656,9,0.3010299956639812,Ariana Grande,IT,24,m,US,Female,en,high
656,10,0.2890648263178879,DJ Shadow,IT,24,m,US,Male,en,high
914,1,1.0,Ariana Grande,UK,20,m,US,Female,en,high
914,2,0.6309297535714575,Lil Nas X,UK,20,m,US,Male,en,high
914,3,0.5,Laura Branigan,UK,20,m,US,Female,en,high
914,4,0.43067655807339306,Dolly Parton,UK,20,m,US,Female,en,high
914,5,0.38685280723454163,Michael Sembello,UK,20,m,US,Male,no_lyrics,high
914,6,0.3562071871080222,Robyn,UK,20,m,SE,Female,en,high
914,7,0.3333333333333333,AFI,UK,20,m,US,Female,en,high
914,8,0.31546487678572877,George Ezra,UK,20,m,UK,Male,en,high
914,9,0.3010299956639812,John Mayer,UK,20,m,IN,Male,en,high
914,10,0.2890648263178879,Ariana Grande,UK,20,m,US,Female,en,high
939,1,1.0,Queen,RU,19,m,JP,Female,en,high
939,2,0.6309297535714575,Queen,RU,19,m,JP,Female,en,high
939,3,0.5,Marilyn Manson,RU,19,m,US,Male,en,high
939,4,0.43067655807339306,Marilyn Manson,RU,19,m,US,Male,en,high
939,5,0.38685280723454163,Oxxxymiron,RU,19,m,UK,Male,no_lyrics,mid
939,6,0.3562071871080222,Marilyn Manson,RU,19,m,US,Male,en,high
939,7,0.3333333333333333,Queen,RU,19,m,JP,Female,en,high
939,8,0.31546487678572877,Richard Ashcroft,RU,19,m,UK,Male,en,high
939,9,0.3010299956639812,Leonard Cohen,RU,19,m,CA,Male,en,high
939,10,0.2890648263178879,Leonard Cohen,RU,19,m,CA,Male,en,high
29,1,1.0,Queen,US,25,m,JP,Female,en,high
29,2,0.6309297535714575,Queen,US,25,m,JP,Female,en,high
29,3,0.5,Roy Orbison,US,25,m,US,Male,en,high
29,4,0.43067655807339306,Queen,US,25,m,JP,Female,en,high
29,5,0.38685280723454163,Tycho,US,25,m,US,Male,no_lyrics,high
29,6,0.3562071871080222,Britney Spears,US,25,m,US,Female,en,high
29,7,0.3333333333333333,Wax Tailor,US,25,m,FR,Male,en,high
29,8,0.31546487678572877,Beck,US,25,m,DK,Male,en,high
29,9,0.3010299956639812,Dennis Lloyd,US,25,m,IL,Male,en,high
29,10,0.2890648263178879,Britney Spears,US,25,m,US,Female,en,high
402,1,1.0,Billy Joel,DE,22,m,US,Male,en,high
402,2,0.6309297535714575,Haddaway,DE,22,m,DE,Male,en,high
402,3,0.5,Miley Cyrus,DE,22,m,US,Non-binary,en,high
402,4,0.43067655807339306,Avril Lavigne,DE,22,m,CA,Female,en,high
402,5,0.38685280723454163,Michael Sembello,DE,22,m,US,Male,no_lyrics,high
402,6,0.3562071871080222,Gwen Stefani,DE,22,m,US,Female,en,high
402,7,0.3333333333333333,Ariana Grande,DE,22,m,US,Female,en,high
402,8,0.31546487678572877,Miley Cyrus,DE,22,m,US,Non-binary,en,high
402,9,0.3010299956639812,Ed Sheeran,DE,22,m,UK,Male,en,high
402,10,0.2890648263178879,Lil Nas X,DE,22,m,US,Male,en,high
256,1,1.0,Adam Levine,UK,24,m,US,Male,en,high
256,2,0.6309297535714575,Duncan Sheik,UK,24,m,US,Male,en,high
256,3,0.5,Jenny Lewis,UK,24,m,US,Female,en,high
256,4,0.43067655807339306,Little Richard,UK,24,m,US,Male,,high
256,5,0.38685280723454163,IAMX,UK,24,m,DE,Male,en,high
256,6,0.3562071871080222,Julianna Barwick,UK,24,m,US,Female,no_lyrics,high
256,7,0.3333333333333333,Dan Deacon,UK,24,m,US,Male,en,high
256,8,0.31546487678572877,Albert Hammond,UK,24,m,UK,Male,en,mid
256,9,0.3010299956639812,Marilyn Manson,UK,24,m,US,Male,en,high
256,10,0.2890648263178879,Jason Mraz,UK,24,m,US,Male,en,high
339,1,1.0,Britney Spears,US,27,m,US,Female,en,high
339,2,0.6309297535714575,Britney Spears,US,27,m,US,Female,en,high
339,3,0.5,John Mayer,US,27,m,IN,Male,en,high
339,4,0.43067655807339306,Duncan Laurence,US,27,m,NL,Male,en,high
339,5,0.38685280723454163,Michael Sembello,US,27,m,US,Male,no_lyrics,high
339,6,0.3562071871080222,Bryan Adams,US,27,m,CA,Male,en,high
339,7,0.3333333333333333,Miley Cyrus,US,27,m,US,Non-binary,en,high
339,8,0.31546487678572877,Marilyn Manson,US,27,m,US,Male,en,high
339,9,0.3010299956639812,Avril Lavigne,US,27,m,CA,Female,en,high
339,10,0.2890648263178879,Robyn,US,27,m,SE,Female,en,high
111,1,1.0,Celldweller,US,30,m,US,Male,en,high
111,2,0.6309297535714575,Red,US,30,m,PL,Male,en,high
111,3,0.5,Celldweller,US,30,m,US,Male,en,high
111,4,0.43067655807339306,Nero,US,30,m,DE,Male,en,high
111,5,0.38685280723454163,Carpenter Brut,US,30,m,FR,Male,no_lyrics,high
111,6,0.3562071871080222,Blue Stahli,US,30,m,US,Male,en,high
111,7,0.3333333333333333,Queen,US,30,m,JP,Female,en,high
111,8,0.31546487678572877,Cássia Eller,US,30,m,BR,Female,pt,mid
111,9,0.3010299956639812,Serj Tankian,US,30,m,US,Male,en,high
111,10,0.2890648263178879,Michael Jackson,US,30,m,US,Male,en,high
740,1,1.0,Britney Spears,EE,22,m,US,Female,en,high
740,2,0.6309297535714575,Ariana Grande,EE,22,m,US,Female,en,high
740,3,0.5,Adele,EE,22,m,UK,Female,en,high
740,4,0.43067655807339306,Britney Spears,EE,22,m,US,Female,en,high
740,5,0.38685280723454163,Michael Sembello,EE,22,m,US,Male,no_lyrics,high
740,6,0.3562071871080222,Billy Joel,EE,22,m,US,Male,en,high
740,7,0.3333333333333333,Lil Nas X,EE,22,m,US,Male,en,high
740,8,0.31546487678572877,Corinne Bailey Rae,EE,22,m,UK,Female,en,high
740,9,0.3010299956639812,Dolly Parton,EE,22,m,US,Female,en,high
740,10,0.2890648263178879,Paula Abdul,EE,22,m,US,Female,en,high
468,1,1.0,Kurt Vile,AU,33,m,US,Male,en,high
468,2,0.6309297535714575,Grimes,AU,33,m,CA,Female,en,high
468,3,0.5,Apparat,AU,33,m,DE,Male,en,high
468,4,0.43067655807339306,Tame Impala,AU,33,m,AU,Male,en,high
468,5,0.38685280723454163,Four Tet,AU,33,m,UK,Male,no_lyrics,high
468,6,0.3562071871080222,Jeff Buckley,AU,33,m,US,Male,en,high
468,7,0.3333333333333333,Helado Negro,AU,33,m,US,Male,en,high
468,8,0.31546487678572877,Julia Holter,AU,33,m,US,Female,en,high
468,9,0.3010299956639812,John Maus,AU,33,m,US,Male,en,high
468,10,0.2890648263178879,Beyoncé,AU,33,m,US,Female,en,high
68,1,1.0,Waxahatchee,DE,27,m,US,Female,en,high
68,2,0.6309297535714575,Soccer Mommy,DE,27,m,US,Female,en,mid
68,3,0.5,Andrew McMahon in the Wilderness,DE,27,m,US,Male,,high
68,4,0.43067655807339306,Waxahatchee,DE,27,m,US,Female,en,high
68,5,0.38685280723454163,Waxahatchee,DE,27,m,US,Female,en,high
68,6,0.3562071871080222,Anna Burch,DE,27,m,US,Female,en,low
68,7,0.3333333333333333,Oneohtrix Point Never,DE,27,m,US,Male,no_lyrics,high
68,8,0.31546487678572877,Snail Mail,DE,27,m,US,Female,en,high
68,9,0.3010299956639812,Snail Mail,DE,27,m,US,Female,en,high
68,10,0.2890648263178879,Ty Segall,DE,27,m,US,Male,en,high
112,1,1.0,Queen,DK,30,m,JP,Female,en,high
112,2,0.6309297535714575,Björk,DK,30,m,IS,Female,en,high
112,3,0.5,Queen,DK,30,m,JP,Female,en,high
112,4,0.43067655807339306,Chris Isaak,DK,30,m,US,Male,en,high
112,5,0.38685280723454163,Michael Sembello,DK,30,m,US,Male,no_lyrics,high
112,6,0.3562071871080222,Marilyn Manson,DK,30,m,US,Male,en,high
112,7,0.3333333333333333,Eminem,DK,30,m,US,Male,en,high
112,8,0.31546487678572877,Ozzy Osbourne,DK,30,m,UK,Male,en,high
112,9,0.3010299956639812,Sia,DK,30,m,AU,Female,en,high
112,10,0.2890648263178879,Eric Clapton,DK,30,m,UK,Male,en,high
670,1,1.0,Ariana Grande,UA,21,f,US,Female,en,high
670,2,0.6309297535714575,Jessie J,UA,21,f,UK,Female,en,high
670,3,0.5,Ariana Grande,UA,21,f,US,Female,en,high
670,4,0.43067655807339306,Rita Ora,UA,21,f,UK,Female,en,high
670,5,0.38685280723454163,Miley Cyrus,UA,21,f,US,Non-binary,en,high
670,6,0.3562071871080222,Pedro Sampaio,UA,21,f,BR,Male,pt,high
670,7,0.3333333333333333,Troye Sivan,UA,21,f,AU,Male,en,high
670,8,0.31546487678572877,Beyoncé,UA,21,f,US,Female,en,high
670,9,0.3010299956639812,Britney Spears,UA,21,f,US,Female,en,high
670,10,0.2890648263178879,Roberta Flack,UA,21,f,US,Female,en,high
446,1,1.0,Snail Mail,CZ,19,m,US,Female,en,high
446,2,0.6309297535714575,Ariel Pink,CZ,19,m,US,Male,en,high
446,3,0.5,Jessica Pratt,CZ,19,m,US,Female,en,high
446,4,0.43067655807339306,Weyes Blood,CZ,19,m,US,Female,en,high
446,5,0.38685280723454163,Four Tet,CZ,19,m,UK,Male,no_lyrics,high
446,6,0.3562071871080222,Twin Shadow,CZ,19,m,US,Male,en,high
446,7,0.3333333333333333,Toro y Moi,CZ,19,m,US,Male,en,high
446,8,0.31546487678572877,Kacey Musgraves,CZ,19,m,US,Female,en,high
446,9,0.3010299956639812,Bill Callahan,CZ,19,m,US,Male,en,high
446,10,0.2890648263178879,John Maus,CZ,19,m,US,Male,en,high
491,1,1.0,Celldweller,RU,24,m,US,Male,en,high
491,2,0.6309297535714575,Noisestorm,RU,24,m,IE,Male,en,high
491,3,0.5,Celldweller,RU,24,m,US,Male,en,high
491,4,0.43067655807339306,Marilyn Manson,RU,24,m,US,Male,en,high
491,5,0.38685280723454163,Kavinsky,RU,24,m,FR,Male,no_lyrics,mid
491,6,0.3562071871080222,Michael Jackson,RU,24,m,US,Male,en,high
491,7,0.3333333333333333,Vitalic,RU,24,m,FR,Male,en,high
491,8,0.31546487678572877,Moby,RU,24,m,US,Male,en,high
491,9,0.3010299956639812,Mr.Kitty,RU,24,m,US,Male,en,high
491,10,0.2890648263178879,Moby,RU,24,m,US,Male,en,high
212,1,1.0,Moby,DE,24,m,US,Male,en,high
212,2,0.6309297535714575,Beck,DE,24,m,DK,Male,en,high
212,3,0.5,Queen,DE,24,m,JP,Female,en,high
212,4,0.43067655807339306,Tame Impala,DE,24,m,AU,Male,en,high
212,5,0.38685280723454163,Tycho,DE,24,m,US,Male,no_lyrics,high
212,6,0.3562071871080222,Chuck Berry,DE,24,m,US,Male,en,high
212,7,0.3333333333333333,AFI,DE,24,m,US,Female,en,high
212,8,0.31546487678572877,Jimi Hendrix,DE,24,m,US,Male,en,high
212,9,0.3010299956639812,Queen,DE,24,m,JP,Female,en,high
212,10,0.2890648263178879,James Blake,DE,24,m,UK,Male,en,high
574,1,1.0,Red,RU,20,m,PL,Male,en,high
574,2,0.6309297535714575,Blue Stahli,RU,20,m,US,Male,en,high
574,3,0.5,Marilyn Manson,RU,20,m,US,Male,en,high
574,4,0.43067655807339306,Ozzy Osbourne,RU,20,m,UK,Male,en,high
574,5,0.38685280723454163,Oxxxymiron,RU,20,m,UK,Male,no_lyrics,mid
574,6,0.3562071871080222,Marilyn Manson,RU,20,m,US,Male,en,high
574,7,0.3333333333333333,AFI,RU,20,m,US,Female,en,high
574,8,0.31546487678572877,IAMX,RU,20,m,DE,Male,en,high
574,9,0.3010299956639812,AFI,RU,20,m,US,Female,en,high
574,10,0.2890648263178879,Marilyn Manson,RU,20,m,US,Male,en,high
456,1,1.0,Rush,GR,54,m,US,Male,en,high
456,2,0.6309297535714575,Chuck Berry,GR,54,m,US,Male,en,high
456,3,0.5,Eric Clapton,GR,54,m,UK,Male,en,high
456,4,0.43067655807339306,Marilyn Manson,GR,54,m,US,Male,en,high
456,5,0.38685280723454163,John Williams,GR,54,m,US,Male,no_lyrics,high
456,6,0.3562071871080222,Marilyn Manson,GR,54,m,US,Male,en,high
456,7,0.3333333333333333,Bryan Adams,GR,54,m,CA,Male,en,high
456,8,0.31546487678572877,Britney Spears,GR,54,m,US,Female,en,high
456,9,0.3010299956639812,Beck,GR,54,m,DK,Male,en,high
456,10,0.2890648263178879,Chris Isaak,GR,54,m,US,Male,en,high
341,1,1.0,Waldeck,RU,23,f,AT,Male,en,high
341,2,0.6309297535714575,Parov Stelar,RU,23,f,AT,Male,en,high
341,3,0.5,Princess Chelsea,RU,23,f,NZ,Female,,high
341,4,0.43067655807339306,Chelsea Wolfe,RU,23,f,US,Female,en,high
341,5,0.38685280723454163,Odetta,RU,23,f,US,Female,en,mid
341,6,0.3562071871080222,deadmau5,RU,23,f,CA,Male,no_lyrics,high
341,7,0.3333333333333333,Tame Impala,RU,23,f,AU,Male,en,high
341,8,0.31546487678572877,Duncan Laurence,RU,23,f,NL,Male,en,high
341,9,0.3010299956639812,Grimes,RU,23,f,CA,Female,en,high
341,10,0.2890648263178879,Grimes,RU,23,f,CA,Female,en,high
199,1,1.0,Aldous Harding,BR,26,f,NZ,Female,en,high
199,2,0.6309297535714575,PJ Harvey,BR,26,f,UK,Female,en,high
199,3,0.5,Kate Bush,BR,26,f,UK,Female,,high
199,4,0.43067655807339306,Suede,BR,26,f,US,Female,en,high
199,5,0.38685280723454163,Thom Yorke,BR,26,f,UK,Male,,high
199,6,0.3562071871080222,Chuck Berry,BR,26,f,US,Male,en,high
199,7,0.3333333333333333,Daniel Avery,BR,26,f,UK,Male,no_lyrics,high
199,8,0.31546487678572877,Nick Drake,BR,26,f,UK,Male,en,high
199,9,0.3010299956639812,Céu,BR,26,f,BR,Female,pt,high
199,10,0.2890648263178879,Avril Lavigne,BR,26,f,CA,Female,en,high
142,1,1.0,Tom Waits,US,36,m,US,Male,en,high
142,2,0.6309297535714575,Venom,US,36,m,UK,Male,en,high
142,3,0.5,Venom,US,36,m,UK,Male,en,high
142,4,0.43067655807339306,Emperor,US,36,m,UK,Male,en,high
142,5,0.38685280723454163,Philip Glass,US,36,m,US,Male,no_lyrics,high
142,6,0.3562071871080222,Russian Red,US,36,m,ES,Female,en,mid
142,7,0.3333333333333333,Marisa Monte,US,36,m,BR,Female,pt,high
142,8,0.31546487678572877,Madeleine Peyroux,US,36,m,US,Female,en,mid
142,9,0.3010299956639812,oOoOO,US,36,m,US,Male,en,mid
142,10,0.2890648263178879,Emperor,US,36,m,UK,Male,en,high
886,1,1.0,Jessie J,BR,27,m,UK,Female,en,high
886,2,0.6309297535714575,Taylor Swift,BR,27,m,US,Female,en,high
886,3,0.5,Adele,BR,27,m,UK,Female,en,high
886,4,0.43067655807339306,Sia,BR,27,m,AU,Female,en,high
886,5,0.38685280723454163,Michael Sembello,BR,27,m,US,Male,no_lyrics,high
886,6,0.3562071871080222,Beyoncé,BR,27,m,US,Female,en,high
886,7,0.3333333333333333,Anitta,BR,27,m,BR,Female,pt,high
886,8,0.31546487678572877,Avril Lavigne,BR,27,m,CA,Female,en,high
886,9,0.3010299956639812,Taylor Swift,BR,27,m,US,Female,en,high
886,10,0.2890648263178879,Ariana Grande,BR,27,m,US,Female,en,high
821,1,1.0,Miley Cyrus,UK,18,m,US,Non-binary,en,high
821,2,0.6309297535714575,Lorde,UK,18,m,NZ,Female,en,high
821,3,0.5,Britney Spears,UK,18,m,US,Female,en,high
821,4,0.43067655807339306,Avril Lavigne,UK,18,m,CA,Female,en,high
821,5,0.38685280723454163,Kacey Musgraves,UK,18,m,US,Female,en,high
821,6,0.3562071871080222,Pedro Sampaio,UK,18,m,BR,Male,pt,high
821,7,0.3333333333333333,Sia,UK,18,m,AU,Female,en,high
821,8,0.31546487678572877,Jennifer Lopez,UK,18,m,US,Female,en,high
821,9,0.3010299956639812,Taylor Swift,UK,18,m,US,Female,en,high
821,10,0.2890648263178879,Beyoncé,UK,18,m,US,Female,en,high
338,1,1.0,Britney Spears,BR,22,m,US,Female,en,high
338,2,0.6309297535714575,Ariana Grande,BR,22,m,US,Female,en,high
338,3,0.5,Taylor Swift,BR,22,m,US,Female,en,high
338,4,0.43067655807339306,Jessie J,BR,22,m,UK,Female,en,high
338,5,0.38685280723454163,Ariana Grande,BR,22,m,US,Female,en,high
338,6,0.3562071871080222,Mariah Carey,BR,22,m,US,Female,en,high
338,7,0.3333333333333333,Miley Cyrus,BR,22,m,US,Non-binary,en,high
338,8,0.31546487678572877,Ariana Grande,BR,22,m,US,Female,en,high
338,9,0.3010299956639812,Paula Abdul,BR,22,m,US,Female,en,high
338,10,0.2890648263178879,Troye Sivan,BR,22,m,AU,Male,en,high
583,1,1.0,Ariana Grande,US,20,f,US,Female,en,high
583,2,0.6309297535714575,Britney Spears,US,20,f,US,Female,en,high
583,3,0.5,Britney Spears,US,20,f,US,Female,en,high
583,4,0.43067655807339306,Ariana Grande,US,20,f,US,Female,en,high
583,5,0.38685280723454163,Ariana Grande,US,20,f,US,Female,en,high
583,6,0.3562071871080222,Pitty,US,20,f,BR,Female,pt,high
583,7,0.3333333333333333,Britney Spears,US,20,f,US,Female,en,high
583,8,0.31546487678572877,Jessie J,US,20,f,UK,Female,en,high
583,9,0.3010299956639812,Britney Spears,US,20,f,US,Female,en,high
583,10,0.2890648263178879,Ariana Grande,US,20,f,US,Female,en,high
257,1,1.0,Russian Red,LT,23,m,ES,Female,en,mid
257,2,0.6309297535714575,Emperor,LT,23,m,UK,Male,en,high
257,3,0.5,Venom,LT,23,m,UK,Male,en,high
257,4,0.43067655807339306,Venom,LT,23,m,UK,Male,en,high
257,5,0.38685280723454163,Howard Shore,LT,23,m,CA,Male,no_lyrics,high
257,6,0.3562071871080222,Tom Waits,LT,23,m,US,Male,en,high
257,7,0.3333333333333333,Marisa Monte,LT,23,m,BR,Female,pt,high
257,8,0.31546487678572877,Queen,LT,23,m,JP,Female,en,high
257,9,0.3010299956639812,Queen,LT,23,m,JP,Female,en,high
257,10,0.2890648263178879,Queen,LT,23,m,JP,Female,en,high
220,1,1.0,Marilyn Manson,RU,23,m,US,Male,en,high
220,2,0.6309297535714575,Duncan Laurence,RU,23,m,NL,Male,en,high
220,3,0.5,Avril Lavigne,RU,23,m,CA,Female,en,high
220,4,0.43067655807339306,Bryan Adams,RU,23,m,CA,Male,en,high
220,5,0.38685280723454163,Michael Sembello,RU,23,m,US,Male,no_lyrics,high
220,6,0.3562071871080222,Gwen Stefani,RU,23,m,US,Female,en,high
220,7,0.3333333333333333,Marilyn Manson,RU,23,m,US,Male,en,high
220,8,0.31546487678572877,Ariana Grande,RU,23,m,US,Female,en,high
220,9,0.3010299956639812,Edwyn Collins,RU,23,m,UK,Male,en,high
220,10,0.2890648263178879,Björk,RU,23,m,IS,Female,en,high
903,1,1.0,Lil Nas X,RU,21,m,US,Male,en,high
903,2,0.6309297535714575,Britney Spears,RU,21,m,US,Female,en,high
903,3,0.5,Louis Tomlinson,RU,21,m,UK,Male,,high
903,4,0.43067655807339306,Kelis,RU,21,m,US,Female,en,high
903,5,0.38685280723454163,Ed Sheeran,RU,21,m,UK,Male,en,high
903,6,0.3562071871080222,Carpenter Brut,RU,21,m,FR,Male,no_lyrics,high
903,7,0.3333333333333333,Paula Abdul,RU,21,m,US,Female,en,high
903,8,0.31546487678572877,Marilyn Manson,RU,21,m,US,Male,en,high
903,9,0.3010299956639812,Roberta Flack,RU,21,m,US,Female,en,high
903,10,0.2890648263178879,Jennifer Lopez,RU,21,m,US,Female,en,high
755,1,1.0,Roy Orbison,UA,19,f,US,Male,en,high
755,2,0.6309297535714575,Dido,UA,19,f,UK,Female,en,high
755,3,0.5,Justin Timberlake,UA,19,f,US,Male,en,high
755,4,0.43067655807339306,Robyn,UA,19,f,SE,Female,en,high
755,5,0.38685280723454163,Oliver Koletzki,UA,19,f,DE,Male,no_lyrics,high
755,6,0.3562071871080222,Porter Robinson,UA,19,f,US,Male,en,high
755,7,0.3333333333333333,Michael Jackson,UA,19,f,US,Male,en,high
755,8,0.31546487678572877,Beck,UA,19,f,DK,Male,en,high
755,9,0.3010299956639812,Girl In Red,UA,19,f,NO,Female,en,high
755,10,0.2890648263178879,Ed Sheeran,UA,19,f,UK,Male,en,high
380,1,1.0,Ariana Grande,NO,21,m,US,Female,en,high
380,2,0.6309297535714575,Frank Ocean,NO,21,m,US,Male,en,high
380,3,0.5,Travis Scott,NO,21,m,US,Male,en,high
380,4,0.43067655807339306,Earl Sweatshirt,NO,21,m,US,Male,en,high
380,5,0.38685280723454163,Four Tet,NO,21,m,UK,Male,no_lyrics,high
380,6,0.3562071871080222,Ariana Grande,NO,21,m,US,Female,en,high
380,7,0.3333333333333333,Céu,NO,21,m,BR,Female,pt,high
380,8,0.31546487678572877,Ariana Grande,NO,21,m,US,Female,en,high
380,9,0.3010299956639812,Father John Misty,NO,21,m,US,Male,en,high
380,10,0.2890648263178879,Earl Sweatshirt,NO,21,m,US,Male,en,high
365,1,1.0,Weyes Blood,PL,24,m,US,Female,en,high
365,2,0.6309297535714575,Weyes Blood,PL,24,m,US,Female,en,high
365,3,0.5,Weyes Blood,PL,24,m,US,Female,en,high
365,4,0.43067655807339306,Jenny Lewis,PL,24,m,US,Female,en,high
365,5,0.38685280723454163,Michael Sembello,PL,24,m,US,Male,no_lyrics,high
365,6,0.3562071871080222,Dolly Parton,PL,24,m,US,Female,en,high
365,7,0.3333333333333333,Jenny Lewis,PL,24,m,US,Female,en,high
365,8,0.31546487678572877,Lil Nas X,PL,24,m,US,Male,en,high
365,9,0.3010299956639812,Billy Joel,PL,24,m,US,Male,en,high
365,10,0.2890648263178879,Björk,PL,24,m,IS,Female,en,high
576,1,1.0,Vitalic,RU,27,m,FR,Male,en,high
576,2,0.6309297535714575,Mr.Kitty,RU,27,m,US,Male,en,high
576,3,0.5,IAMX,RU,27,m,DE,Male,en,high
576,4,0.43067655807339306,Noisestorm,RU,27,m,IE,Male,en,high
576,5,0.38685280723454163,Carpenter Brut,RU,27,m,FR,Male,no_lyrics,high
576,6,0.3562071871080222,Dimension,RU,27,m,ES,Male,en,high
576,7,0.3333333333333333,Salvador Sobral,RU,27,m,PT,Male,pt,mid
576,8,0.31546487678572877,Moby,RU,27,m,US,Male,en,high
576,9,0.3010299956639812,Marilyn Manson,RU,27,m,US,Male,en,high
576,10,0.2890648263178879,Lisa Miskovsky,RU,27,m,SE,Female,en,high
125,1,1.0,Edwyn Collins,FR,33,m,UK,Male,en,high
125,2,0.6309297535714575,Beck,FR,33,m,DK,Male,en,high
125,3,0.5,Rod Stewart,FR,33,m,UK,Male,en,high
125,4,0.43067655807339306,Lana Del Rey,FR,33,m,US,Female,en,high
125,5,0.38685280723454163,Michael Sembello,FR,33,m,US,Male,no_lyrics,high
125,6,0.3562071871080222,Chris Isaak,FR,33,m,US,Male,en,high
125,7,0.3333333333333333,Laura Branigan,FR,33,m,US,Female,en,high
125,8,0.31546487678572877,Rob Zombie,FR,33,m,US,Male,en,high
125,9,0.3010299956639812,Marilyn Manson,FR,33,m,US,Male,en,high
125,10,0.2890648263178879,Jimi Hendrix,FR,33,m,US,Male,en,high
460,1,1.0,Jessie J,US,18,m,UK,Female,en,high
460,2,0.6309297535714575,Mariah Carey,US,18,m,US,Female,en,high
460,3,0.5,Rihanna,US,18,m,UK,Female,en,high
460,4,0.43067655807339306,Avril Lavigne,US,18,m,CA,Female,en,high
460,5,0.38685280723454163,Troye Sivan,US,18,m,AU,Male,en,high
460,6,0.3562071871080222,Pedro Sampaio,US,18,m,BR,Male,pt,high
460,7,0.3333333333333333,Ariana Grande,US,18,m,US,Female,en,high
460,8,0.31546487678572877,Robyn,US,18,m,SE,Female,en,high
460,9,0.3010299956639812,Sia,US,18,m,AU,Female,en,high
460,10,0.2890648263178879,Fergie,US,18,m,UK,Male,en,high
105,1,1.0,Edwyn Collins,FI,23,f,UK,Male,en,high
105,2,0.6309297535714575,Eagle-Eye Cherry,FI,23,f,SE,Male,,high
105,3,0.5,Duncan Laurence,FI,23,f,NL,Male,en,high
105,4,0.43067655807339306,Chuck Berry,FI,23,f,US,Male,en,high
105,5,0.38685280723454163,Vanessa Carlton,FI,23,f,US,Female,en,high
105,6,0.3562071871080222,Michael Sembello,FI,23,f,US,Male,no_lyrics,high
105,7,0.3333333333333333,Britney Spears,FI,23,f,US,Female,en,high
105,8,0.31546487678572877,Britney Spears,FI,23,f,US,Female,en,high
105,9,0.3010299956639812,Marilyn Manson,FI,23,f,US,Male,en,high
105,10,0.2890648263178879,Eminem,FI,23,f,US,Male,en,high
328,1,1.0,Sufjan Stevens,US,22,m,US,Male,en,high
328,2,0.6309297535714575,M. Ward,US,22,m,US,Male,en,high
328,3,0.5,Frank Ocean,US,22,m,US,Male,en,high
328,4,0.43067655807339306,Nick Drake,US,22,m,UK,Male,en,high
328,5,0.38685280723454163,Ebo Taylor,US,22,m,GH,Male,no_lyrics,mid
328,6,0.3562071871080222,Kanye West,US,22,m,US,Male,en,high
328,7,0.3333333333333333,Sufjan Stevens,US,22,m,US,Male,en,high
328,8,0.31546487678572877,Connan Mockasin,US,22,m,NZ,Male,en,high
328,9,0.3010299956639812,Townes Van Zandt,US,22,m,US,Male,en,high
328,10,0.2890648263178879,Frank Ocean,US,22,m,US,Male,en,high
160,1,1.0,Skrillex,CZ,36,m,US,Male,en,high
160,2,0.6309297535714575,Porter Robinson,CZ,36,m,US,Male,en,high
160,3,0.5,Bonobo,CZ,36,m,UK,Male,en,high
160,4,0.43067655807339306,Feed Me,CZ,36,m,UK,Male,en,mid
160,5,0.38685280723454163,deadmau5,CZ,36,m,CA,Male,no_lyrics,high
160,6,0.3562071871080222,Skrillex,CZ,36,m,US,Male,en,high
160,7,0.3333333333333333,Wax Tailor,CZ,36,m,FR,Male,en,high
160,8,0.31546487678572877,Ken Ashcorp,CZ,36,m,UK,Male,en,mid
160,9,0.3010299956639812,Porter Robinson,CZ,36,m,US,Male,en,high
160,10,0.2890648263178879,Skrillex,CZ,36,m,US,Male,en,high
820,1,1.0,Weyes Blood,PL,15,f,US,Female,en,high
820,2,0.6309297535714575,Weyes Blood,PL,15,f,US,Female,en,high
820,3,0.5,Laura Branigan,PL,15,f,US,Female,en,high
820,4,0.43067655807339306,Lana Del Rey,PL,15,f,US,Female,en,high
820,5,0.38685280723454163,Michael Sembello,PL,15,f,US,Male,no_lyrics,high
820,6,0.3562071871080222,Weyes Blood,PL,15,f,US,Female,en,high
820,7,0.3333333333333333,Chuck Berry,PL,15,f,US,Male,en,high
820,8,0.31546487678572877,Nik Kershaw,PL,15,f,UK,Male,en,high
820,9,0.3010299956639812,Tame Impala,PL,15,f,AU,Male,en,high
820,10,0.2890648263178879,Rod Stewart,PL,15,f,UK,Male,en,high
100,1,1.0,Amanda Palmer,FI,31,m,US,Female,en,high
100,2,0.6309297535714575,Queen,FI,31,m,JP,Female,en,high
100,3,0.5,Emperor,FI,31,m,UK,Male,en,high
100,4,0.43067655807339306,Queen,FI,31,m,JP,Female,en,high
100,5,0.38685280723454163,Howard Shore,FI,31,m,CA,Male,no_lyrics,high
100,6,0.3562071871080222,Queen,FI,31,m,JP,Female,en,high
100,7,0.3333333333333333,Mariza,FI,31,m,PT,Female,pt,low
100,8,0.31546487678572877,Emperor,FI,31,m,UK,Male,en,high
100,9,0.3010299956639812,Frank Zappa,FI,31,m,US,Male,en,high
100,10,0.2890648263178879,Queen,FI,31,m,JP,Female,en,high
703,1,1.0,Lil Nas X,US,93,f,US,Male,en,high
