4801	Carrie Underwood	End Up with You	US	Female	en	mid
318	Celldweller	End of an Empire	US	Male	en	high
2010	Inna	Endless	RO	Female	en	mid
2433	Lionel Richie	Endless Love	US	Male	en	high
3682	Sóley	Endless Summer	IS	Female	en	mid
2599	Nile	Enduring the Eternal Molestation of Flame	US	Female		high
3687	Bea Miller	Enemy Fire	US	Female	en	low
3469	Mac Miller	English Lane	US	Male	en	high
873	Tyler, the Creator	Enjoy Right Now, Today	US	Male	en	high
639	Trevor Something	Enjoy The Silence	US	Male	en	high
3824	Cat Power	Enough	US	Female	en	high
3785	SONOIO	Enough	US	Male	en	mid
2804	James Blake	Enough Thunder	UK	Male	en	high
281	Rush	Entre Nous	US	Male	en	high
75	Julianna Barwick	Envelop	US	Female	no_lyrics	high
60	John Maus	Episode	US	Male	en	high
41	Ed Sheeran	Eraser	UK	Male	en	high
4061	Jorge Ben Jor	Errare Humanum Est	BR	Male	pt	mid
448	Janet Jackson	Escapade	US	Female	en	high
3220	Amon Tobin	Escape	BR	Male	no_lyrics	high
2309	Queen	Escape From The Swamp	JP	Female	en	high
1839	Jorge Drexler	Esfera	UY	Male	es	high
3404	Belchior	Espacial	BR	Male	pt	high
3230	Alceu Valença	Espelho Cristalino	BR	Male	pt	mid
4556	Djavan	Esquinas	BR	Male	pt	high
1377	Chico Buarque	Essa Moça Tá Diferente	BR	Male	pt	high
2690	Chico Buarque	Essa pequena	BR	Male	pt	high
3964	Marco Mengoni	Esseri umani	IT	Male	it	mid
4491	Francisca Valenzuela	Esta Noche	CL	Female	es	mid
2802	Miguel Bosé	Este Mundo Va	ES	Male	es	mid
4675	Gal Costa	Estratosférica	BR	Female	pt	high
3046	Jhené Aiko	Eternal Sunshine	US	Female	en	low
4448	Alejandra Guzmán	Eternamente Bella	MX	Female	es	low
1376	Andrew Bird	Ethio Invention No. 1	US	Male	en	low
1524	Elizeth Cardoso	Eu Bebo Sim	BR	Female	pt	low
1038	Anitta	Eu Sou Assim	BR	Female	pt	high
3686	Gal Costa	Eu Sou Terrivel	BR	Female	pt	high
3691	Raul Seixas	Eu Também Vou Reclamar	BR	Male	pt	high
3997	Djavan	Eu Te Devoro	BR	Male	pt	high
2691	Chico Buarque	Eu te amo	BR	Male	pt	high
694	Loreen	Euphoria	SE	Female	en	high
4818	Usher	Euphoria	US	Male	en	high
2246	Gabrielle Aplin	Evaporate	UK	Female	en	mid
1517	Goldmund	Evelyn	US	Male	no_lyrics	low
4438	Norah Jones	Even Though	US	Female	en	high
4980	Lotus Plaza	Eveningness	US	Male	en	low
3068	Andrew W.K.	Ever Again	US	Male		mid
3929	Devin Townsend	Evermore	CA	Male	en	high
2407	Little Boots	Every Night I Say a Prayer	UK	Female	en	high
1709	Minnie Riperton	Every Time He Comes Around	US	Female	en	high
3838	Britney Spears	Everybody	US	Female	en	high
4844	Tom MacDonald	Everybody Hates Me	CA	Male	en	low
2884	O.T. Genasis	Everybody Mad	US	Male	en	low
1367	Buddy Holly	Everyday	US	Male	en	mid
3022	Phil Collins	Everyday	UK	Male	en	high
3314	Eleanor Friedberger	Everything	US	Female	en	mid
4475	Mary J. Blige	Everything	US	Female	en	high
3508	Natalie Imbruglia	Everything Goes	AU	Female	en	high
4744	Jason Mraz	Everything Is Sound	US	Male	en	high
676	Elliott Smith	Everything Means Nothing To Me	US	Male	en	high
3057	Paul Simon	Everything Put Together Falls Apart	US	Male	en	high
1640	Lily Allen	Everything to Feel Something	UK	Female	en	high
1907	Karrin Allyson	Everytime We Say Goodbye	US	Female	en	mid
3169	Tim McGraw	Everywhere	US	Male	en	low
3325	Castello Branco	Evidente	BR	Male	pt	low
4683	Eminem	Evil Twin	US	Male	en	high
1528	Santana	Evil Ways	US	Male	en	high
97	Lauryn Hill	Ex-Factor	US	Female	en	mid
3826	Alanis Morissette	Excuses	CA	Female	en	high
2102	Zola Jesus	Exhumed	US	Female	en	mid
2332	Enya	Exile	IE	Female	no_lyrics	mid
4180	Patrick Stump	Explode	US	Male	en	low
708	Ellie Goulding	Explosions	UK	Female	en	high
267	Killstation	Extinction	US	Male	en	mid
1325	Fiona Apple	Extraordinary Machine	US	Female	en	high
874	Moby	Extreme Ways	US	Male	en	high
55	Sia	Eye of the Needle	AU	Female	en	high
357	Andy Shauf	Eyes Of Them All	CA	Male	en	mid
2451	Chase Rice	Eyes On You	US	Male	en	high
2198	Bishu	Eyes Wide Open	CA	Male		low
170	Gotye	Eyes Wide Open	AU	Male	en	high
4182	Avey Tare	Eyes on Eyes	US	Male	en	mid
1013	Gülşen	Ezberbozan	TR	Female	tr	low
1050	Ian Brown	F.E.A.R.	UK	Male	en	high
558	Kendrick Lamar	FEAR.	US	Male	en	high
2319	Waxahatchee	Fade	US	Female	en	high
4297	Laura Marling	Failure	UK	Female	en	high
704	Alexander Rybak	Fairytale	NO	Male	en	high
1684	Heavenly Beat	Faithless	US	Male	en	low
309	Joel Adams	Fake Friends	AU	Male		low
4560	I Will Never Be The Same	Fall Apart	US	Male	en	low
4071	Schuyler Fisk	Fall Apart Today	US	Female	en	low
1215	Marilyn Manson	Fall of the House of Death	US	Male	en	high
1256	Julee Cruise	Falling	US	Female	en	high
4620	Sam Cooke	Falling In Love	US	Male	en	high
2135	The Weeknd	False Alarm	CA	Male	en	high
2288	Irene Cara	Fame	US	Female	en	high
773	Santigold	Fame	US	Female	en	high
1462	Shakey Graves	Family And Genus	US	Male	en	high
1410	Kanye West	Famous	US	Male	en	high
147	Leonard Cohen	Famous Blue Raincoat	CA	Male	en	high
2527	Reba McEntire	Fancy	US	Female	en	low
3801	Helado Negro	Fantasma Vaga	US	Male	en	high
767	John Frusciante	Far Away	US	Male	en	high
300	Rush	Far Cry	US	Male	en	high
993	Charles Bolt	Far and Beyond	US	Male		high
4553	Rod Stewart	Farewell	UK	Male	en	high
2151	Luke Bryan	Fast	US	Male	en	mid
3661	Connie Constance	Fast Cars	UK	Female		mid
2687	Matt Nathanson	Faster	US	Male	en	mid
1243	Paul Oakenfold	Faster Kill Pussycat	UK	Male	no_lyrics	mid
1672	Queen	Fat Bottomed Girls	JP	Female	en	high
1623	Demi Lovato	Father	US	Non-binary	en	high
3290	Monolink	Father Ocean	DE	Male	en	mid
1408	Kanye West	Father Stretch My Hands Pt. 1	US	Male	en	high
1965	Michelle Branch	Fault Line	US	Female	en	high
4602	Suede	Faultlines	US	Female	en	high
3849	St. Vincent	Fear The Future - piano version	US	Female	en	high
745	St. Vincent	Fear the Future	US	Female	en	high
4574	Meg Myers	Feather	US	Female	en	high
1004	Björk	Features Creatures	IS	Female	en	high
4377	Amy Macdonald	Feed My Fire	UK	Female	en	high
1428	Ils	Feed The Addiction	UK	Male	en	high
2916	Serj Tankian	Feed Us	US	Male	en	high
2308	Syd Barrett	Feel	UK	Male	en	mid
1824	Syn Cole	Feel Good	EE	Male	en	mid
1011	Rob Zombie	Feel So Numb	US	Male	en	high
4598	Jauz	Feel The Volume	US	Male	en	low
702	Julia Holter	Feel You	US	Female	en	high
103	Norah Jones	Feelin' the Same Way	US	Female	en	high
2283	Calvin Harris	Feels	UK	Male	en	high
733	Ariel Pink	Feels Like Heaven	US	Male	en	high
30	Tame Impala	Feels Like We Only Go Backwards	AU	Male	en	high
160	Clara Nunes	Feira De Mangaio	BR	Female	pt	high
3041	Robyn	Fembot	SE	Female	en	high
663	Cher	Fernando	US	Female	en	high
3481	Valesca Popozuda	Festa na Baru	BR	Female	pt	low
552	Madonna	Fever	US	Female	en	high
374	Michael Bublé	Fever	CA	Male	en	high
1692	Peggy Lee	Fever	US	Female		high
4263	Chico Buarque	Fica	BR	Male	pt	high
2206	Bonobo	Figures	UK	Male	en	high
577	Hubert Lenoir	Fille de personne II	CA	Male	fr	high
893	MF DOOM	Fillet-O-Rapper	US	Male	en	high
4371	Gary Numan	Films	UK	Male	en	high
4835	Chico Buarque	Filosofia	BR	Male	pt	high
3633	Paloma Faith	Final Breath	UK	Female	en	mid
4008	Lauryn Hill	Final Hour	US	Female	en	mid
3240	Madeon	Finale	FR	Male	en	mid
1015	Kylie Minogue	Fine	AU	Female	en	high
3799	Andy Grammer	Fine By Me	US	Male	en	high
3986	Katy Perry	Fingerprints	US	Female	en	high
2248	Jake Bugg	Fire	UK	Male	en	low
564	Jimi Hendrix	Fire	US	Male	en	high
4769	Lizzy Mercier Descloux	Fire	FR	Female	en	low
58	Sia	Fire Meet Gasoline	AU	Female	en	high
3483	Demi Lovato	Fire Starter	US	Non-binary	en	high
2019	Vance Joy	Fire and The Flood	AU	Male	en	high
1994	S. Carey	Fire-Scene	US	Male		low
3198	Tony Bennett	Firefly	US	Male	en	low
2516	PJ Morton	First Began	US	Male	en	low
1602	Kavinsky	First Blood	FR	Male	no_lyrics	mid
162	Asian Doll	First Off	US	Female	en	low
279	Teen Daze	First Rain	CA	Male	no_lyrics	mid
628	Devendra Banhart	First Song for B	US	Male	en	high
4112	Imogen Heap	First Train Home	UK	Female	en	high
3571	Morrissey	First of the Gang to Die	UK	Male	en	high
4625	Loretta Lynn	Fist City	US	Female	en	low
967	Twin Shadow	Five Seconds	US	Male	en	high
2091	David Bowie	Five Years	UK	Male	en	high
522	Mineral	Five. Eight and Ten	FI	Male	en	high
4763	Rita Lee	Flagra	BR	Female	pt	mid
2253	Irene Cara	Flashdance... What a Feeling	US	Female	en	high
161	Chelsea Wolfe	Flatlands	US	Female	en	high
3648	Tori Amos	Flavor	US	Female	en	high
1113	Vancouver Sleep Clinic	Flaws	AU	Male	en	low
2843	Beyoncé	Flaws and All	US	Female	en	high
4325	PINK GUY	Flex Like David Icke	JP	Male	en	high
1826	Jaakko Eino Kalevi	Flexible Heart	FI	Male	en	low
2279	Queen	Flick of the Wrist	JP	Female	en	high
1654	Iron & Wine	Flightless Bird, American Mouth	US	Male		high
3402	Norah Jones	Flipside	US	Female	en	high
4494	Alceu Valença	Flor De Tangerina	BR	Male	pt	mid
3397	Chico César	Flor de mandacaru	BR	Male	pt	mid
2194	Diamond Eyes	Flutter	UK	Male		mid
2595	Avril Lavigne	Fly	CA	Female	en	high
1827	Céline Dion	Fly	CA	Female	en	high
2358	June Marieezy	Fly	PH	Female	en	low
289	Sugar Ray	Fly	US	Male	en	mid
1088	Mariah Carey	Fly Like a Bird	US	Female	en	high
4132	Artsvik	Fly With Me	AM	Female	en	mid
3306	Selena Gomez	Fly to Your Heart	US	Female	en	high
4039	Fafá de Belém	Foi Assim	BR	Female	pt	low
2182	James Vincent McMorrow	Follow You Down to the Red Oak Tree	IE	Male	en	high
825	Johnny Cash	Folsom Prison Blues	US	Male	en	high
4204	SOHN	Fool	UK	Male	en	mid
2561	Dan Mangan	Fool For Waiting	AU	Male	en	low
4137	Japanese Wallpaper	Fooling Around	AU	Male	en	low
3293	Debbie Gibson	Foolish Beat	US	Female	en	low
2327	Steve Perry	Foolish Heart	US	Male	en	mid
1273	Rufus Wainwright	Foolish Love	CA	Male	en	high
3154	Paul van Dyk	For An Angel - Radio Edit	DE	Male	no_lyrics	mid
293	Thundercat	For Love I Come	US	Male	en	high
550	Rory Gallagher	For The Last Time	IE	Male	en	high
3049	Trent Tomlinson	For The Life Of Me	US	Male	en	mid
579	Sharon Van Etten	For You	US	Female	en	high
3626	Tracy Chapman	For You	US	Female	en	high
2893	Whitney Houston	For the Lovers	US	Female	en	high
3340	Axel Rudi Pell	Forever Angel	DE	Male	en	mid
859	Eric Clapton	Forever Man	UK	Male	en	high
1344	Bob Dylan	Forever Young - slow version	US	Male	en	high
4925	Marina and the Diamonds	Forget	UK	Female		low
4480	Twin Shadow	Forget	US	Male	en	high
1682	Patrice Rushen	Forget Me Nots	US	Female	en	high
4009	Lauryn Hill	Forgive Them Father	US	Female	en	mid
3167	Sting	Fortress Around Your Heart	UK	Male	en	high
2808	Ariel Pink	Four Shadows	US	Male	en	high
4350	Nina Simone	Four Women	US	Female	en	high
516	Rihanna	FourFiveSeconds	UK	Female	en	high
3296	Sufjan Stevens	Fourth of July - 900X Remix	US	Male	en	high
4058	Sufjan Stevens	Fourth of July - Live	US	Male	en	high
3227	Rob Zombie	Foxy Foxy	US	Male	en	high
3266	Tino el Pingüino	Fractúbela	MX	Male	es	low
4959	Kerli	Fragile	EE	Female	en	mid
3642	Kylie Minogue	Fragile	AU	Female	en	high
4730	PARTYNEXTDOOR	Freak In You	CA	Male	en	low
1990	Adina Howard	Freak Like Me	US	Female	en	mid
440	Toro y Moi	Freaking Out	US	Male	en	high
1321	Timmy Trumpet	Freaks	AU	Male	en	high
632	Britney Spears	Freakshow	US	Female	en	high
2842	Beyoncé	Freakum Dress	US	Female	en	high
4303	Joni Mitchell	Free Man In Paris	CA	Female	en	high
3650	Iron & Wine	Free Until They Cut Me Down	US	Male		high
3971	Janet Jackson	Free Xone	US	Female	en	high
500	George Michael	Freedom! '90	UK	Male	en	high
456	Toro y Moi	Freelance	US	Male	en	high
4532	Jordin Sparks	Freeze	US	Female	en	mid
1134	Mayhem	Freezing Moon	CA	Female	en	high
1041	Elizabeth Cotten	Freight Train	US	Female	en	mid
1509	Chuck Strangers	Fresh	US	Male	en	low
1970	Andy Grammer	Fresh Eyes	US	Male	en	high
4834	Laura Groves	Friday	UK	Female	en	low
4288	Rebecca Black	Friday	US	Female	en	low
3361	Yak	Fried	FR	Male		mid
4352	Lisa Germano	From A Shell	US	Female	en	mid
4660	Stina Nordenstam	From Cayman Islands With Love	SE	Female	en	low
519	Kathryn Joseph	From When I Wake the Want Is	UK	Female		mid
2096	Bob Dylan	From a Buick 6	US	Male	en	high
1130	Lucy Hale	From the Backseat	US	Female	en	low
1695	Britney Spears	From the Bottom of My Broken Heart	US	Female	en	high
2170	Harry Styles	From the Dining Table	UK	Male		high
2699	Aesop Rock	Fryerstarter	US	Male	en	high
2275	Maria Mena	Fuck You	NO	Female	en	low
254	Esteman	Fuimos Amor	CO	Male	es	low
1792	St. Lucia	Full Moon Rising	DE	Male	en	high
458	Marina Lima	Fullgás	BR	Female	pt	high
4404	Sarah McLachlan	Fumbling Towards Ecstasy	CA	Female	en	mid
3711	Troye Sivan	Fun	AU	Male	en	high
2134	Marilyn Manson	Fundamentally Loathsome	US	Male	en	high
3411	Meg Myers	Funeral	US	Female	en	high
2515	Chico Buarque	Funeral De Um Lavrador	BR	Male	pt	high
1133	Mayhem	Funeral Fog	CA	Female	en	high
4631	Da Brat	Funkdafied	US	Female	en	low
4431	Lizzy Mercier Descloux	Funky Stuff	FR	Female	en	low
812	KT Tunstall	Funnyman	UK	Female	en	high
1006	Father John Misty	Funtimes in Babylon	US	Male	en	high
473	Joni Mitchell	Furry Sings the Blues	CA	Female	en	high
1689	Frank Ocean	Futura Free	US	Male	en	high
1767	Madonna	Future Lovers	US	Female	en	high
3238	Julia Holter	Für Felix	US	Female	en	high
2395	Ten Tonnes	G.I.V.E.	UK	Male	en	low
2088	Princess Nokia	G.O.A.T.	US	Non-binary	en	high
2803	Mineral	GJS	FI	Male	en	high
4510	Venetian Snares	Galamb Egyedúl	CA	Male	en	high
44	Ed Sheeran	Galway Girl	UK	Male	en	high
4313	Lucy Rose	Gamble	UK	Female	en	low
190	Peter Gabriel	Games Without Frontiers	UK	Male	en	high
1179	Tyler, the Creator	Garbage	US	Male	en	high
629	Totally Enormous Extinct Dinosaurs	Garden	UK	Male	en	high
4084	Ricky Nelson	Garden Party	US	Male	en	low
2698	Tyler, the Creator	Garden Shed	US	Male	en	high
4454	Emilie Autumn	Gaslight	US	Female	en	high
2168	Troye Sivan	Gasoline	AU	Male	en	high
2431	Feist	Gatekeeper	CA	Female	en	high
4623	Jess Glynne	Gave Me Something	UK	Female	en	high
2689	Perfume Genius	Gay Angels	US	Male	no_lyrics	high
2463	Tash Sultana	Gemini	AU	Other	en	mid
3236	Wild Nothing	Gemini	US	Male	en	high
4294	Eric Prydz	Generate	SE	Male	no_lyrics	low
2353	ZHU	Generationwhy	US	Male	en	high
277	Dimension	Generator	ES	Male	en	high
1797	Christina Aguilera	Genio Atrapado	US	Female	en	high
4254	Erasmo Carlos	Gente Aberta	BR	Male	pt	mid
2450	Arthur Russell	Get Around to It	US	Male	en	high
4342	Tom Waits	Get Behind the Mule	US	Male	en	high
1076	Sean Paul	Get Busy	JM	Male	en	high
2301	Queen	Get Down, Make Love	JP	Female	en	high
392	Paul McCartney	Get Enough	UK	Male	en	high
3869	Left Boy	Get It Right	AT	Male	en	low
1984	Billy Joel	Get It Right the First Time	US	Male	en	high
2087	Feist	Get Not High, Get Not Low	CA	Female	en	high
1187	Aesop Rock	Get Out of the Car	US	Male	en	high
455	Kylie Minogue	Get Outta My Way	AU	Female	en	high
181	Johnny Cash	Get Rhythm	US	Male	en	high
1386	James Brown	Get Up Offa That Thing	NZ	Male	en	high
2772	Bob Marley	Get Up Stand Up	JM	Male	en	mid
4014	Justin Bieber	Get Used To It	CA	Male	en	high
2977	Matt Corby	Get With the Times	AU	Male	en	high
514	Marilyn Manson	Get Your Gunn	US	Male	en	high
1861	Amon Tobin	Get Your Snack On	BR	Male	no_lyrics	high
3106	Christina Grimmie	Get Yourself Together	US	Female	en	mid
646	Gloria Estefan	Get on Your Feet	US	Female	en	high
1565	Michael Jackson	Get on the Floor	US	Male	en	high
4572	Bonnie Tyler	Getting So Excited	UK	Female	en	mid
4150	Dizzee Rascal	Ghost	UK	Male	en	low
940	Ella Henderson	Ghost	UK	Female	en	high
1252	Patti Smith	Ghost Dance	US	Female	en	high
2976	ZHU	Ghost In My Bed	US	Male	en	high
1415	Regina Spektor	Ghost of Corporate Future	US	Female	en	high
2376	Ray Parker, Jr.	Ghostbusters	US	Male		mid
1770	James Vincent McMorrow	Ghosts	IE	Male	en	high
545	deadmau5	Ghosts 'n' Stuff	CA	Male	no_lyrics	high
2030	Chong The Nomad	Ghosts in the Shower	US	Female	no_lyrics	high
3011	Carrie Underwood	Ghosts on the Stereo	US	Female	en	mid
4919	Kiesza	Giant in My Heart	CA	Female	en	low
2738	Chris Brown	Gimme That	US	Male	en	mid
1714	The Notorious B.I.G.	Gimme the Loot	US	Male	en	high
4102	Queen	Gimme the Prize	JP	Female	en	high
74	Beck	Girl	DK	Male	en	high
2109	Bob Dylan	Girl From the North Country	US	Male	en	high
506	David Bowie	Girl Loves Me	UK	Male	en	high
3097	Toro y Moi	Girl Problems	US	Male	en	high
2609	MNEK	Girlfriend	UK	Male	en	low
2412	Avril Lavigne	Girlfriend - Radio Edit	CA	Female	en	high
1944	Beenie Man	Girls Dem Sugar	JM	Male	en	mid
4882	Miley Cyrus	Girls Just Wanna Have Fun	US	Non-binary	en	high
1753	Elis Regina	Giro	BR	Female	pt	high
1148	Madonna	Give It 2 Me	US	Female	en	high
3414	Jordan Knight	Give It To You	US	Male	en	mid
4712	Lee Dorsey	Give It Up	US	Male	en	low
4933	Eric Clapton	Give Me Strength	UK	Male	en	high
3446	John Lennon	Give Peace a Chance	UK	Male	en	high
3277	Howard Shore	Give Up the Halfling	CA	Male	no_lyrics	high
1316	K.Flay	Giver	US	Female	en	high
3475	Kerli	Giving Up the Ghost	EE	Female	en	mid
2855	James Vincent McMorrow	Glacier	IE	Male	en	high
1171	Fergie	Glamorous	UK	Male	en	high
1422	KT Tunstall	Glamour Puss	UK	Female	en	high
3037	Red	Glass House	PL	Male	en	high
3272	David Byrne	Glass, Concrete & Stone	US	Male	en	mid
2272	Umberto Tozzi	Gloria	IT	Male	it	mid
3955	Big K.R.I.T.	Glorious	US	Male	en	mid
1294	Foxes	Glorious	UK	Female	en	high
4323	Anjulie	Glory	CA	Female	en	mid
4340	Moby	Go	US	Male	en	high
1277	Mac DeMarco	Go Easy	CA	Male	en	high
1437	Tei Shi	Go Slow	AR	Female	en	mid
2680	Nadine Coyle	Go to Work	IE	Female	en	mid
2555	Tori Amos	God	US	Female	en	high
2368	Blake Shelton	God Gave Me You	US	Male	en	high
2565	Michael Bublé	God Only Knows	CA	Male	en	high
4360	Jennifer Lopez	Goin' In	US	Female	en	high
3254	Freddie King	Going Down	US	Male	en	mid
4952	Kid Cudi	Going to the Ceremony	US	Male	en	mid
4094	Hugo Kant	Gold	FR	Male	no_lyrics	mid
2816	James Vincent McMorrow	Gold	IE	Male	en	high
638	Owl City	Gold	US	Male	en	high
2124	Robbie Williams	Gold	UK	Male	en	high
1417	Minke	Gold Angel	UK	Female		mid
3543	Charli XCX	Gold Coins	UK	Female		low
789	Kacey Musgraves	Golden Hour	US	Female	en	high
1124	Twin Shadow	Golden Light	US	Male	en	high
1497	Tina Turner	Goldeneye	CH	Female	en	high
1967	Shirley Bassey	Goldfinger	MC	Female		mid
4551	Kimbra	Goldmine	US	Female	en	high
1326	Kurt Vile	Goldtone	US	Male	en	high
4028	Lianne La Havas	Gone	UK	Female	en	high
615	My Brightest Diamond	Gone Away	US	Female	en	high
1018	Michael Jackson	Gone Too Soon	US	Male	en	high
999	Chris Rea	Gonna Buy A Hat	UK	Male	en	high
4776	France Joli	Gonna Get Over You	CA	Female	en	low
4857	Sara Bareilles	Gonna Get Over You	US	Female	en	high
3769	Avicii	Gonna Love Ya	SE	Male	en	high
2649	Cat Power	Good Clean Fun	US	Female	en	high
21	Ice Cube	Good Cop Bad Cop	US	Male	en	high
2176	IU	Good Day	KR	Female	ko	high
4583	Lou Reed	Good Evening Mr. Waldheim	US	Male	en	high
222	Flo Rida	Good Feeling	US	Male	en	high
806	Nicki Minaj	Good Form	US	Female	en	high
4443	Mika	Good Gone Girl	BA	Male	en	high
4841	Jennifer Lopez	Good Hit	US	Female	en	high
1954	Raphael Saadiq	Good Man	US	Male	en	low
720	Max Frost	Good Morning	US	Male	en	mid
4421	Billie Holiday	Good Morning Heartache	US	Female	en	high
665	Rush	Good News First	US	Male	en	high
3884	Mark Knopfler	Good On You Son	UK	Male	en	high
3310	Robbie Williams	Good People	UK	Male	en	high
4542	Balue	Good Reason	US	Male	en	low
650	Styles P	Good Times	US	Male	en	mid
4506	Meghan Trainor	Good To Be Alive	US	Female	en	mid
1712	Shy Martin	Good Together	SE	Female	en	mid
2867	Mary J. Blige	Good Woman Down	US	Female	en	high
4878	Miley Cyrus	Good and Broken	US	Non-binary	en	high
520	Elliott Smith	Good to Go	US	Male	en	high
2300	Aretha Franklin	Good to Me As I Am to You	US	Female	en	high
4032	Eddie Vedder	Goodbye	US	Male	en	high
356	Emmylou Harris	Goodbye	US	Female	en	low
1198	Jan A.P. Kaczmarek	Goodbye	PL	Male	no_lyrics	mid
212	Kristinia DeBarge	Goodbye	US	Female	en	mid
489	Mac DeMarco	Goodbye Weekend	CA	Male	en	high
1438	Elton John	Goodbye Yellow Brick Road	UK	Male	en	high
531	Ciara	Goodies	US	Female	en	mid
690	Ellie Goulding	Goodness Gracious	UK	Female	en	high
3734	Johnny Cash	Goodnight Irene	US	Male	en	high
3449	Bruno Mars	Gorilla	US	Male	en	high
952	Beirut	Goshen	DE	Male	en	high
1627	Ciara	Got Me Good	US	Female	en	mid
3742	George Harrison	Got My Mind Set on You	UK	Male	en	high
65	Marvin Gaye	Got To Give It Up	US	Male	en	high
2821	Ariel Pink	Goth Bomb	US	Male	en	high
4840	Jennifer Lopez	Gotta Be There	US	Female	en	high
3192	Kylie Minogue	Gotta Move On	AU	Female	en	high
820	Bob Moses	Grace	US	Male	en	high
126	Jeff Buckley	Grace	US	Male	en	high
4825	Meg Mac	Grace Gold	AU	Female	en	low
4417	Madonna	Graffiti Heart	US	Female	en	high
2183	Céu	Grains de Beauté	BR	Female	pt	high
4860	Wynonie Harris	Grandma Plays the Numbers	US	Male	en	low
2585	Benjamin Francis Leftwich	Gratitude	UK	Male	en	high
4887	Ani DiFranco	Gravel	US	Female	en	low
997	John Mayer	Gravity	IN	Male	en	high
2066	Sara Bareilles	Gravity	US	Female	en	high
1292	Steven Price	Gravity	UK	Male	no_lyrics	mid
3458	John Mayer	Great Indoors	IN	Male	en	high
4599	Rufus Wainwright	Greek Song	CA	Male	en	high
329	Lianne La Havas	Green & Gold	UK	Female	en	high
1314	Tom Waits	Green Grass	US	Male	en	high
1114	Chelsea Wolfe	Grey Days	US	Female	en	high
4929	Elton John	Grey Seal	UK	Male	en	high
894	Gary Clark Jr.	Grinder	US	Male	en	high
1573	Martin Luke Brown	Grit Your Teeth	UK	Male	en	low
3987	ScHoolboy Q	Groovy Tony	US	Male	en	high
1053	Eminem	Groundhog Day	US	Male	en	high
2894	Eddie Vedder	Guaranteed	US	Male	en	high
3478	Marco Mengoni	Guerriero	IT	Male	it	mid
2384	Bob Marley & The Wailers	Guiltiness	JM	Male		high
679	ZHU	Guilty Love	US	Male	en	high
1860	Dwight Yoakam	Guitars, Cadillacs	US	Male	en	mid
3479	John Cale	Gun	US	Male	en	high
3666	Miranda Lambert	Gunpowder & Lead	US	Female	en	mid
719	ShyGirl	Gush	UK	Female		low
1298	Lapalux	Gutter Glitter	UK	Male		low
2494	Hilary Duff	Gypsy Woman	US	Female	en	high
3065	Mariah Carey	H.A.T.E.U.	US	Female	en	high
4968	Miguel Bosé	Hacer Por Hacer	ES	Male	es	mid
360	PJ Harvey	Hair	UK	Female	en	high
313	Ellie Goulding	Halcyon	UK	Female	en	high
1161	Tame Impala	Half Full Glass Of Wine	AU	Male	en	high
4367	Imogen Heap	Half Life	UK	Female	en	high
4594	Rihanna	Half of Me	UK	Female	en	high
749	Rush	Half the World	US	Male	en	high
928	Nas	Halftime	US	Male	en	high
711	Rozes	Halfway There	US	Female	en	mid
2928	Rufus Wainwright	Hallelujah	CA	Male	en	high
2546	Ray Charles	Hallelujah I Love Her So	US	Male	en	mid
1254	David Bowie	Hallo Spaceboy	UK	Male	en	high
3945	Gin Wigmore	Hallow Fate	NZ	Female	en	high
4281	Tim Buckley	Hallucinations	US	Male	en	mid
2258	Lewis Watson	Halo	UK	Male		mid
1007	Queen	Hammer To Fall - Live Aid	JP	Female	en	high
990	Paul McCartney	Hand In Hand	UK	Male	en	high
1707	Alanis Morissette	Hand in My Pocket	CA	Female	en	high
687	Emma Ruth Rundle	Hand of God	US	Female	en	high
2538	Miley Cyrus	Hands Of Love	US	Non-binary	en	high
819	Bob Moses	Hands to Hold	US	Male	en	high
284	Dave Van Ronk	Hang Me, Oh Hang Me	US	Male	en	low
4899	Scott Helman	Hang Ups	CA	Male	en	low
46	Ed Sheeran	Happier	UK	Male	en	high
4278	Sam Sparro	Happiness	AU	Male	en	low
3850	St. Vincent	Happy Birthday, Johnny - piano version	US	Female	en	high
2744	P. Lion	Happy Children	IT	Male	en	low
4879	Brooke Candy	Happy Days	US	Female		low
4672	Tim Buckley	Happy Time	US	Male	en	mid
1669	Paul McCartney	Happy With You	UK	Male	en	high
2458	PJ Harvey	Happy and Bleeding	UK	Female	en	high
3621	So Below	Hard	NZ	Female	en	low
2520	Dolly Parton	Hard Candy Christmas	US	Female	en	high
3204	Patrick Wolf	Hard Times	UK	Male	en	mid
808	Nicki Minaj	Hard White	US	Female	en	high
2743	Brandi Carlile	Harder to Forgive	US	Female	en	high
3721	Jane Birkin	Harvest moon	FR	Female	fr	low
4790	Anahí	Hasta Que Me Conociste	MX	Female	es	mid
3948	Empress Of	Hat Trick	US	Female	en	mid
3733	John Paul White	Hate The Way You Love Me	US	Male	en	mid
1586	Rome	Hate Us and See If We Mind	IL	Male	en	high
2824	Ryan Adams	Haunted House	US	Male	en	high
3681	Elton John	Have Mercy On The Criminal	UK	Male	en	high
2148	Rod Stewart	Have You Ever Seen The Rain	UK	Male	en	high
4726	Olivia Newton-John	Have You Never Been Mellow	AU	Female		mid
580	Sharon Van Etten	Have You Seen	US	Female	en	high
693	Julia Holter	Have You in My Wilderness	US	Female	en	high
3641	Kacey Musgraves	Have Yourself a Merry Little Christmas	US	Female	en	high
